date,open,high,low,close,volume,ftd_quantity,ftd_value,short_volume,short_volume_total,short_exempt_volume,short_volume_ratio,short_interest,si_days_to_cover,si_avg_daily_vol,dp_total_weekly_vol,dp_ats_volume,dp_ats_pct,institutional_shares,num_institutions,top10_concentration,borrow_rate_est,borrow_utilization,on_threshold_list,daily_return_pct,ftd_20d_avg,ftd_5d_sum,volume_20d_avg,relative_volume,ftd_pct_of_volume,volatility_20d,sma_50,sma_200
2003-09-25,2.047499895095825,2.1024999618530273,2.0,2.0,2580000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3199,0,0,3057000,0.84,0.0,2.1032,1.9001,1.5735
2003-09-26,2.012500047683716,2.049999952316284,1.9874999523162842,2.03125,2954400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,3080520,0.96,0.0,2.1294,1.907,1.5723
2003-09-29,2.03125,2.0399999618530273,1.9562499523162842,2.0374999046325684,1711200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3077,0,0,3114600,0.55,0.0,2.1225,1.9138,1.5718
2003-09-30,2.049999952316284,2.0562500953674316,1.96875,1.9874999523162842,1328800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.454,0,0,3060520,0.43,0.0,1.9594,1.9206,1.5704
2003-10-01,1.9874999523162842,2.081249952316284,1.9874999523162842,2.03125,2031200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2013,0,0,2995960,0.68,0.0,1.9212,1.9269,1.5707
2003-10-02,2.0250000953674316,2.075000047683716,2.0250000953674316,2.072499990463257,1287200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0308,0,0,2897360,0.44,0.0,1.9651,1.9352,1.571
2003-10-03,2.0850000381469727,2.1237499713897705,2.0625,2.0850000381469727,1417600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6031,0,0,2775360,0.51,0.0,1.9743,1.9433,1.5721
2003-10-06,2.0975000858306885,2.15625,2.059999942779541,2.15625,862400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4173,0,0,2642000,0.33,0.0,2.1333,1.9526,1.5746
2003-10-07,2.125,2.1675000190734863,2.1075000762939453,2.15625,1112000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2594760,0.43,0.0,2.1284,1.9605,1.5796
2003-10-08,2.15625,2.184999942779541,2.132499933242798,2.134999990463257,1096000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9855,0,0,2405280,0.46,0.0,2.0619,1.9676,1.5843
2003-10-09,2.1500000953674316,2.2074999809265137,2.1500000953674316,2.1875,1604800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.459,0,0,2371560,0.68,0.0,2.1025,1.976,1.5894
2003-10-10,2.1937499046325684,2.1987500190734863,2.137500047683716,2.177500009536743,1479200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4571,0,0,1998320,0.74,0.0,2.0889,1.9855,1.5945
2003-10-13,2.174999952316284,2.331249952316284,2.1624999046325684,2.3037500381469727,4789600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7979,0,0,1992600,2.4,0.0,2.3823,1.9978,1.6003
2003-10-14,2.293750047683716,2.356250047683716,2.2774999141693115,2.356250047683716,2483200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2789,0,0,1977760,1.26,0.0,2.3495,2.0105,1.6063
2003-10-15,2.375,2.3812499046325684,2.353749990463257,2.365000009536743,3519200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3714,0,0,2076560,1.69,0.0,2.3087,2.0243,1.612
2003-10-16,2.362499952316284,2.362499952316284,2.3125,2.3399999141693115,2020000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0571,0,0,2079000,0.97,0.0,2.3193,2.0384,1.6176
2003-10-17,2.3125,2.34375,2.2750000953674316,2.28125,1344000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5107,0,0,1998800,0.67,0.0,2.4074,2.0511,1.6229
2003-10-20,2.2750000953674316,2.3062500953674316,2.234999895095825,2.2562499046325684,2658400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0959,0,0,2052760,1.3,0.0,2.363,2.0645,1.628
2003-10-21,2.2562499046325684,2.2699999809265137,2.2412500381469727,2.2512500286102295,3004000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2216,0,0,2059040,1.46,0.0,2.3289,2.0778,1.6331
2003-10-22,2.2487499713897705,2.25,2.174999952316284,2.1937499046325684,3074400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5541,0,0,2117880,1.45,0.0,2.1633,2.0898,1.6378
2003-10-23,2.1500000953674316,2.2012500762939453,2.119999885559082,2.1262500286102295,3544000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0769,0,0,2166080,1.64,0.0,2.216,2.1002,1.642
2003-10-24,2.106250047683716,2.106250047683716,1.9612499475479126,2.0087499618530273,5844000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5262,0,0,2310560,2.53,0.0,2.5347,2.1077,1.6455
2003-10-27,2.0199999809265137,2.0950000286102295,2.0199999809265137,2.0850000381469727,1797600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7959,0,0,2314880,0.78,0.0,2.668,2.1164,1.6494
2003-10-28,2.109999895095825,2.2200000286102295,2.106250047683716,2.168750047683716,2028000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0168,0,0,2349840,0.86,0.0,2.7242,2.1272,1.6536
2003-10-29,2.15625,2.15625,2.101249933242798,2.125,999200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0173,0,0,2298240,0.43,0.0,2.7456,2.1339,1.6581
2003-10-30,2.15625,2.1875,2.125,2.125,1977600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2332760,0.85,0.0,2.7157,2.1395,1.6627
2003-10-31,2.1262500286102295,2.15625,2.0875000953674316,2.1024999618530273,2096800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0588,0,0,2366720,0.89,0.0,2.7264,2.1425,1.6673
2003-11-03,2.007499933242798,2.1500000953674316,1.9249999523162842,1.9524999856948853,8729600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.1344,0,0,2760080,3.16,0.0,3.033,2.1408,1.6711
2003-11-04,1.9950000047683716,2.0137500762939453,1.9824999570846558,1.9837499856948853,5112800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6005,0,0,2960120,1.73,0.0,3.0647,2.1392,1.675
2003-11-05,2.0,2.106250047683716,1.996250033378601,2.0875000953674316,4628800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,0,0,3136760,1.48,0.0,3.2931,2.1411,1.6792
2003-11-06,2.0875000953674316,2.200000047683716,2.049999952316284,2.112499952316284,6298400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1976,0,0,3371440,1.87,0.0,3.2561,2.1424,1.6837
2003-11-07,2.1187500953674316,2.148750066757202,2.0999999046325684,2.0999999046325684,1880000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5917,0,0,3391480,0.55,0.0,3.2569,2.1431,1.6883
2003-11-10,2.101249933242798,2.101249933242798,2.0625,2.081249952316284,2553600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8929,0,0,3279680,0.78,0.0,2.9613,2.1432,1.6931
2003-11-11,2.065000057220459,2.112499952316284,2.065000057220459,2.112499952316284,3220000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5015,0,0,3316520,0.97,0.0,2.93,2.1422,1.698
2003-11-12,2.109999895095825,2.1624999046325684,2.109999895095825,2.158750057220459,2810400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1894,0,0,3281080,0.86,0.0,2.9834,2.1409,1.7032
2003-11-13,2.146250009536743,2.146250009536743,2.083750009536743,2.0875000953674316,2245600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3005,0,0,3292360,0.68,0.0,3.0471,2.1377,1.7081
2003-11-14,2.0875000953674316,2.0924999713897705,2.0,2.021250009536743,1969600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1737,0,0,3323640,0.59,0.0,3.072,2.1331,1.7129
2003-11-17,2.021250009536743,2.03125,1.971250057220459,2.0,2148800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0513,0,0,3298160,0.65,0.0,3.0717,2.1285,1.7177
2003-11-18,2.0,2.0537500381469727,1.8799999952316284,1.8937499523162842,5380000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.3125,0,0,3416960,1.57,0.0,3.24,2.1222,1.7219
2003-11-19,1.9249999523162842,1.9674999713897705,1.8937499523162842,1.9262499809265137,2281600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7162,0,0,3377320,0.68,0.0,3.2585,2.1176,1.7264
2003-11-20,1.9562499523162842,2.081249952316284,1.9562499523162842,2.0274999141693115,6318400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2563,0,0,3516040,1.8,0.0,3.442,2.1157,1.7315
2003-11-21,2.052500009536743,2.072499990463257,2.012500047683716,2.021250009536743,1628800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3083,0,0,3305280,0.49,0.0,3.2172,2.1141,1.7367
2003-11-24,2.043750047683716,2.081249952316284,2.0250000953674316,2.0587499141693115,1812000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8553,0,0,3306000,0.55,0.0,3.1319,2.1122,1.7421
2003-11-25,2.069999933242798,2.077500104904175,2.012500047683716,2.016249895095825,2044800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0644,0,0,3306840,0.62,0.0,3.0189,2.1104,1.7475
2003-11-26,2.0225000381469727,2.0687499046325684,2.0137500762939453,2.0199999809265137,1508000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,3332280,0.45,0.0,2.995,2.1077,1.7526
2003-11-28,2.0250000953674316,2.036250114440918,2.0137500762939453,2.018749952316284,765600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619,0,0,3271680,0.23,0.0,2.9948,2.1052,1.7577
2003-12-01,2.043750047683716,2.043750047683716,1.9737499952316284,1.9987499713897705,3568000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9907,0,0,3345240,1.07,0.0,2.9939,2.1023,1.7626
2003-12-02,1.9874999523162842,1.9874999523162842,1.8887499570846558,1.90625,4720800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6279,0,0,3144800,1.5,0.0,2.7433,2.0984,1.7657
2003-12-03,1.9249999523162842,1.943750023841858,1.9075000286102295,1.912500023841858,3321600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3279,0,0,3055240,1.09,0.0,2.7182,2.0938,1.7688
2003-12-04,1.912500023841858,1.912500023841858,1.7662500143051147,1.8574999570846558,4660800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8758,0,0,3056840,1.52,0.0,2.4803,2.09,1.7717
2003-12-05,1.8450000286102295,1.8562500476837158,1.8212499618530273,1.837499976158142,2948000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0767,0,0,2889320,1.02,0.0,2.4495,2.0868,1.7743
2003-12-08,1.8250000476837158,1.84375,1.8125,1.8337500095367432,1979200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2041,0,0,2894280,0.68,0.0,2.4515,2.0828,1.777
2003-12-09,1.837499976158142,1.8574999570846558,1.7862499952316284,1.787500023841858,1828000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5222,0,0,2858000,0.64,0.0,2.4852,2.0778,1.7794
2003-12-10,1.7887500524520874,1.8200000524520874,1.784999966621399,1.8075000047683716,2492000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1189,0,0,2821600,0.88,0.0,2.4694,2.0742,1.7821
2003-12-11,1.8125,1.9187500476837158,1.8125,1.912500023841858,3736800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8091,0,0,2867920,1.3,0.0,2.7898,2.0718,1.7853
2003-12-12,1.899999976158142,1.9249999523162842,1.875,1.8925000429153442,1320800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0458,0,0,2821680,0.47,0.0,2.7217,2.0682,1.7882
2003-12-15,1.9237500429153442,1.9287500381469727,1.7999999523162842,1.8012499809265137,2688800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8217,0,0,2857640,0.94,0.0,2.8258,2.0626,1.7905
2003-12-16,1.8125,1.8674999475479126,1.8012499809265137,1.8674999475479126,2509600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.678,0,0,2875680,0.87,0.0,2.967,2.0568,1.7933
2003-12-17,1.8562500476837158,1.8574999570846558,1.818750023841858,1.837499976158142,2261600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6064,0,0,2719760,0.83,0.0,2.7563,2.0504,1.7959
2003-12-18,1.850000023841858,1.9175000190734863,1.84375,1.8937499523162842,2147200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0612,0,0,2713040,0.79,0.0,2.8159,2.0456,1.7986
2003-12-19,1.899999976158142,1.9487500190734863,1.8962500095367432,1.9237500429153442,2088000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5842,0,0,2501520,0.83,0.0,2.5735,2.0403,1.8014
2003-12-22,1.899999976158142,1.912500023841858,1.8762500286102295,1.8799999952316284,1568800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2742,0,0,2498520,0.63,0.0,2.6119,2.0344,1.8042
2003-12-23,1.8862500190734863,1.966249942779541,1.8862500190734863,1.966249942779541,1188000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5878,0,0,2467320,0.48,0.0,2.788,2.0276,1.8073
2003-12-24,1.9537500143051147,1.9537500143051147,1.868749976158142,1.8737499713897705,893600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.7044,0,0,2409760,0.37,0.0,2.9323,2.018,1.8098
2003-12-26,1.8937499523162842,1.899999976158142,1.875,1.8825000524520874,596000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0,0,2364160,0.25,0.0,2.9354,2.0083,1.812
2003-12-29,1.8949999809265137,1.9249999523162842,1.8637499809265137,1.9249999523162842,1125600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2576,0,0,2382160,0.47,0.0,2.9882,2.0,1.8141
2003-12-30,1.9199999570846558,1.9500000476837158,1.9175000190734863,1.941249966621399,1088800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8442,0,0,2258200,0.48,0.0,2.9905,1.9932,1.8162
2003-12-31,1.9537500143051147,1.9550000429153442,1.9137500524520874,1.9262499809265137,1160800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7727,0,0,2080200,0.56,0.0,2.8114,1.9866,1.8183
2004-01-02,1.975000023841858,1.975000023841858,1.881250023841858,1.8912500143051147,1301600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.817,0,0,1979200,0.66,0.0,2.8411,1.9794,1.8201
2004-01-05,1.9049999713897705,2.007499933242798,1.8949999809265137,2.007499933242798,3140800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1467,0,0,1903200,1.65,0.0,3.0591,1.9757,1.8228
2004-01-06,2.1212499141693115,2.3037500381469727,2.1212499141693115,2.25,10285600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0797,0,0,2270080,4.53,0.0,3.9484,1.9782,1.8265
2004-01-07,2.2249999046325684,2.2537500858306885,2.125,2.1312499046325684,3737600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2778,0,0,2358000,1.59,0.0,4.1799,1.9806,1.8298
2004-01-08,2.2437500953674316,2.362499952316284,2.2012500762939453,2.3212499618530273,5824800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.915,0,0,2557840,2.28,0.0,4.4542,1.9853,1.834
2004-01-09,2.268749952316284,2.3187499046325684,2.242500066757202,2.2462499141693115,3762400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.231,0,0,2621360,1.44,0.0,4.5679,1.9869,1.8377
2004-01-12,2.247499942779541,2.262500047683716,2.216249942779541,2.244999885559082,3532000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556,0,0,2611120,1.35,0.0,4.4489,1.9893,1.8414
2004-01-13,2.244999885559082,2.244999885559082,2.1787500381469727,2.2274999618530273,1687200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7795,0,0,2629440,0.64,0.0,4.4435,1.9913,1.845
2004-01-14,2.2325000762939453,2.2325000762939453,2.1887500286102295,2.197499990463257,1610400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3468,0,0,2575520,0.63,0.0,4.2808,1.9932,1.8485
2004-01-15,2.2100000381469727,2.2100000381469727,2.143749952316284,2.174999952316284,2018400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0239,0,0,2550960,0.79,0.0,4.2611,1.9977,1.8519
2004-01-16,2.2125000953674316,2.2125000953674316,2.171250104904175,2.1875,2268000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5747,0,0,2551280,0.89,0.0,4.2245,2.0018,1.8552
2004-01-20,2.177500009536743,2.2362499237060547,2.1649999618530273,2.174999952316284,2199200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5714,0,0,2553880,0.86,0.0,4.2084,2.0035,1.8586
2004-01-21,2.184999942779541,2.197499990463257,2.1475000381469727,2.182499885559082,2417600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3448,0,0,2570360,0.94,0.0,4.2053,2.0049,1.8615
2004-01-22,2.190000057220459,2.200000047683716,2.1262500286102295,2.151249885559082,2157600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4318,0,0,2599800,0.83,0.0,4.1792,2.0059,1.8641
2004-01-23,2.1575000286102295,2.1575000286102295,2.0999999046325684,2.1237499713897705,1616800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2783,0,0,2621240,0.62,0.0,4.1055,2.0068,1.8667
2004-01-26,2.1312499046325684,2.153749942779541,2.0799999237060547,2.1424999237060547,2102400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8829,0,0,2681680,0.78,0.0,3.9305,2.0074,1.8696
2004-01-27,2.15625,2.174999952316284,2.1212499141693115,2.1312499046325684,1401600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5251,0,0,2721960,0.51,0.0,3.9399,2.0068,1.8725
2004-01-28,2.127500057220459,2.1287500858306885,2.038749933242798,2.0687499046325684,1510400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9326,0,0,2741200,0.55,0.0,3.9991,2.0065,1.8751
2004-01-29,2.0625,2.117500066757202,1.9912500381469727,2.0625,2201600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3021,0,0,2796840,0.79,0.0,4.001,2.0073,1.8775
2004-01-30,2.049999952316284,2.0975000858306885,2.0374999046325684,2.075000047683716,1152000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6061,0,0,2796400,0.41,0.0,3.9924,2.0088,1.88
2004-02-02,2.1262500286102295,2.1312499046325684,2.041249990463257,2.043750047683716,2384000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.506,0,0,2850520,0.84,0.0,3.9842,2.0118,1.8823
2004-02-03,2.049999952316284,2.081249952316284,2.03125,2.036250114440918,1553600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.367,0,0,2771160,0.56,0.0,3.7667,2.014,1.8848
2004-02-04,2.03125,2.052500009536743,2.0087499618530273,2.0399999618530273,2297600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1842,0,0,2371760,0.97,0.0,2.5894,2.0142,1.8871
2004-02-05,2.043750047683716,2.0999999046325684,2.043750047683716,2.0625,1414400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1029,0,0,2255600,0.63,0.0,2.3584,2.0151,1.8895
2004-02-06,2.0875000953674316,2.177500009536743,2.083750009536743,2.177500009536743,2170400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5758,0,0,2072880,1.05,0.0,1.7519,2.0174,1.8922
2004-02-09,2.168750047683716,2.168750047683716,2.09375,2.0999999046325684,2311200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5591,0,0,2000320,1.16,0.0,1.7805,2.0191,1.895
2004-02-10,2.112499952316284,2.153749942779541,2.103749990463257,2.1500000953674316,1301600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.381,0,0,1888800,0.69,0.0,1.8753,2.0217,1.8982
2004-02-11,2.15625,2.2149999141693115,2.143749952316284,2.1875,1499200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7442,0,0,1879400,0.8,0.0,1.9164,2.0251,1.9014
2004-02-12,2.1887500286102295,2.200000047683716,2.180000066757202,2.1875,1062400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1852000,0.57,0.0,1.894,2.0289,1.9045
2004-02-13,2.200000047683716,2.200000047683716,2.140000104904175,2.1475000381469727,1412800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8286,0,0,1821720,0.78,0.0,1.9235,2.0337,1.9077
2004-02-17,2.1524999141693115,2.288749933242798,2.1524999141693115,2.288749933242798,2278400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5774,0,0,1822240,1.25,0.0,2.4049,2.0412,1.912
2004-02-18,2.3012499809265137,2.325000047683716,2.206249952316284,2.2562499046325684,2777600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42,0,0,1851160,1.5,0.0,2.4265,2.0492,1.9163
2004-02-19,2.3062500953674316,2.3087499141693115,2.2512500286102295,2.257499933242798,2091200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554,0,0,1834840,1.14,0.0,2.4265,2.0576,1.9201
2004-02-20,2.25,2.257499933242798,2.2100000381469727,2.25,1675200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3322,0,0,1810720,0.93,0.0,2.4013,2.0659,1.924
2004-02-23,2.25,2.25,2.2125000953674316,2.226249933242798,2349600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0556,0,0,1847360,1.27,0.0,2.3947,2.0747,1.9268
2004-02-24,2.2750000953674316,2.356250047683716,2.237499952316284,2.328749895095825,5475200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6042,0,0,2016000,2.72,0.0,2.5734,2.0851,1.9303
2004-02-25,2.328749895095825,2.3712499141693115,2.307499885559082,2.331249952316284,1902400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1074,0,0,2041040,0.93,0.0,2.5651,2.0935,1.9337
2004-02-26,2.25,2.3187499046325684,2.231250047683716,2.309999942779541,2088000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9115,0,0,2069920,1.01,0.0,2.4665,2.1018,1.9367
2004-02-27,2.322499990463257,2.341249942779541,2.3012499809265137,2.331249952316284,1702400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9199,0,0,2044960,0.83,0.0,2.459,2.1124,1.9402
2004-03-01,2.331249952316284,2.341249942779541,2.299999952316284,2.319999933242798,974400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4826,0,0,2036080,0.48,0.0,2.4712,2.1215,1.9434
2004-03-02,2.322499990463257,2.3424999713897705,2.252500057220459,2.268749952316284,2381600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2091,0,0,2035960,1.17,0.0,2.5056,2.1301,1.9467
2004-03-03,2.28125,2.3162500858306885,2.233750104904175,2.286250114440918,1089600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7714,0,0,2012760,0.54,0.0,2.4969,2.138,1.95
2004-03-04,2.2874999046325684,2.2874999046325684,2.2387499809265137,2.2512500286102295,1819200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5309,0,0,1988840,0.91,0.0,2.5392,2.1445,1.9534
2004-03-05,2.231250047683716,2.276249885559082,2.2100000381469727,2.262500047683716,823200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4997,0,0,1959280,0.42,0.0,2.5357,2.1522,1.9572
2004-03-08,2.2562499046325684,2.2674999237060547,2.216249942779541,2.2249999046325684,893600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6575,0,0,1895440,0.47,0.0,2.2892,2.1573,1.9606
2004-03-09,2.25,2.25,2.202500104904175,2.216249942779541,1060800,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3933,0,0,1832920,0.58,0.0,2.1325,2.1642,1.9645
2004-03-10,2.2174999713897705,2.262500047683716,2.125,2.1337499618530273,2227200,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7225,0,0,1879200,1.19,0.0,2.2454,2.1692,1.9678
2004-03-11,2.143749952316284,2.163749933242798,2.1075000762939453,2.1075000762939453,1601600,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2302,0,0,1884320,0.85,0.0,2.2225,2.1729,1.9708
2004-03-12,2.125,2.237499952316284,2.1237499713897705,2.237499952316284,1474400,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1684,0,0,1904920,0.77,0.0,2.6166,2.1788,1.9742
