filing_date,transaction_date,owner_name,owner_cik,owner_title,is_director,is_officer,is_ten_pct_owner,transaction_code,shares,price_per_share,shares_owned_after,direct_or_indirect
2018-03-08,2018-03-06,Crawford Troy W.,0001495241,Sr. VP & Chief Accounting Off.,False,True,False,F,-2100,4.0125,365092,D
2018-04-11,2018-04-09,Crawford Troy W.,0001495241,Sr. VP & Chief Accounting Off.,False,True,False,F,-1644,3.3575,363448,D
2018-04-16,2018-04-12,Mauler Michael,0001481036,Chief Executive Officer,True,True,False,F,-31612,3.37,1385412,D
2018-04-16,2018-04-12,Mauler Michael,0001481036,Chief Executive Officer,True,True,False,D,-26548,0.0,1417024,D
2018-04-16,2018-04-12,BUSKEY MICHAEL T,0001631051,EVP - H.R. & ThinkGeek Stores,False,True,False,D,-26548,0.0,500020,D
2018-04-16,2018-04-12,BUSKEY MICHAEL T,0001631051,EVP - H.R. & ThinkGeek Stores,False,True,False,F,-38940,3.37,461080,D
2018-04-16,2018-04-12,DEMATTEO DANIEL A,0001166817,Executive Chairman,True,True,False,F,-26428,3.37,1094572,D
2018-04-16,2018-04-12,DEMATTEO DANIEL A,0001166817,Executive Chairman,True,True,False,D,-29472,0.0,1121000,D
2018-04-16,2018-04-12,Kaufman Daniel,0001665514,Chief Legal & Admin. Officer,False,True,False,F,-6344,3.37,467832,D
2018-04-16,2018-04-12,Lloyd Robert Alan,0001352220,Ex. VP & Chief Fin. Officer,False,True,False,F,-46224,3.37,1068564,D
2018-04-16,2018-04-12,Lloyd Robert Alan,0001352220,Ex. VP & Chief Fin. Officer,False,True,False,D,-37168,0.0,1114788,D
2018-06-06,2018-06-04,DEMATTEO DANIEL A,0001166817,Executive Chairman,True,True,False,A,23928,3.56,1142428,D
2018-06-06,2018-06-04,DEMATTEO DANIEL A,0001166817,Executive Chairman,True,True,False,A,23928,3.56,1118500,D
2018-06-06,2018-06-04,Lloyd Robert Alan,0001352220,Chief  Opt & Fin. Officer,False,True,False,A,76080,3.56,1220724,D
2018-06-06,2018-06-04,Lloyd Robert Alan,0001352220,Chief  Opt & Fin. Officer,False,True,False,A,76080,3.56,1144644,D
2018-06-06,2018-06-04,Kim Shane,0001523958,Int. Chief Executive Officer,True,True,False,A,421352,3.56,550644,D
2018-06-28,2018-06-26,VRABECK KATHY P,0001093166,,True,False,False,A,37412,0.0,136224,D
2018-06-28,2018-06-26,Koonin Steven R,0001405614,,True,False,False,A,37412,0.0,137584,D
2018-06-28,2018-06-26,Davis Jerome L,0001294199,,True,False,False,A,37412,0.0,242424,D
2018-06-28,2018-06-26,KELLY THOMAS N JR,0001196636,,True,False,False,A,37412,0.0,158600,D
2018-06-28,2018-06-26,ZILAVY LAWRENCE S,0001176169,,True,False,False,A,37412,0.0,161264,D
2018-06-28,2018-06-26,SZCZEPANSKI GERALD R,0001178515,,True,False,False,A,37412,0.0,201024,D
2018-08-20,2018-08-16,Teffner Carrie W.,0001473684,,True,False,False,A,36320,0.0,36320,D
2018-08-27,2018-08-23,Kaufman Daniel,0001665514,Chief Legal & Admin. Officer,False,True,False,F,-29420,4.245,438412,D
2018-08-27,2018-08-23,DEMATTEO DANIEL A,0001166817,Executive Chairman,True,True,False,F,-32232,4.245,1110196,D
2018-08-27,2018-08-23,Lloyd Robert Alan,0001352220,Chief  Opt & Fin. Officer,False,True,False,F,-82804,4.245,1137920,D
2019-02-27,2019-02-25,DEMATTEO DANIEL A,0001166817,Executive Chairman,True,True,False,F,-2368,2.7575,1107828,D
2019-02-27,2019-02-25,Lloyd Robert Alan,0001352220,Chief  Opt & Fin. Officer,False,True,False,F,-5976,2.7575,1131944,D
2019-02-27,2019-02-25,Crawford Troy W.,0001495241,Sr. VP & Chief Accounting Off.,False,True,False,F,-8612,2.7575,354836,D
2019-02-28,2019-02-26,Crawford Troy W.,0001495241,Sr. VP & Chief Accounting Off.,False,True,False,F,-2620,2.8875,352216,D
2019-03-06,2019-03-04,Crawford Troy W.,0001495241,Sr. VP & Chief Accounting Off.,False,True,False,F,-1628,2.925,350588,D
2019-03-28,2019-03-26,Kaufman Daniel,0001665514,Chief Legal & Admin. Officer,False,True,False,D,-20220,0.0,418192,D
2019-03-28,2019-03-26,Crawford Troy W.,0001495241,Sr. VP & Chief Accounting Off.,False,True,False,D,-20220,0.0,330368,D
2019-03-28,2019-03-26,DEMATTEO DANIEL A,0001166817,Executive Chairman,True,True,False,D,-59400,0.0,1048428,D
2019-03-28,2019-03-26,Lloyd Robert Alan,0001352220,Chief  Opt & Fin. Officer,False,True,False,D,-119640,0.0,1012304,D
2019-04-17,2019-04-15,Sherman George E Jr,0001574373,Chief Executive Officer,True,True,False,A,1006712,2.235,3691276,D
2019-04-17,2019-04-15,Sherman George E Jr,0001574373,Chief Executive Officer,True,True,False,A,1342280,2.235,2684564,D
2019-04-17,2019-04-15,Sherman George E Jr,0001574373,Chief Executive Officer,True,True,False,A,1342284,2.235,1342284,D
2019-04-17,2019-04-15,Sherman George E Jr,0001574373,Chief Executive Officer,True,True,False,A,1006712,2.235,4697988,D
2019-05-02,2019-04-30,DEMATTEO DANIEL A,0001166817,Executive Chairman,True,True,False,G,-4580,0.0,1043848,D
2019-05-13,2019-05-09,Lloyd Robert Alan,0001352220,Chief  Opt & Fin. Officer,False,True,False,A,561960,0.0,2136224,D
2019-05-13,2019-05-09,Lloyd Robert Alan,0001352220,Chief  Opt & Fin. Officer,False,True,False,A,561960,0.0,1574264,D
2019-05-13,2019-05-09,Crawford Troy W.,0001495241,Sr. VP & Chief Accounting Off.,False,True,False,A,115800,0.0,446168,D
2019-05-13,2019-05-09,DEMATTEO DANIEL A,0001166817,Executive Chairman,True,True,False,A,227040,0.0,1270888,D
2019-05-13,2019-05-09,DEMATTEO DANIEL A,0001166817,Executive Chairman,True,True,False,A,227040,0.0,1497928,D
2019-05-13,2019-05-09,Kaufman Daniel,0001665514,Chief Transformation Officer,False,True,False,A,340560,0.0,758752,D
2019-05-13,2019-05-09,Kaufman Daniel,0001665514,Chief Transformation Officer,False,True,False,A,340560,0.0,1099312,D
2019-06-05,2019-05-31,Kim Shane,0001523958,,True,False,False,F,-102600,1.895,448044,D
2019-06-14,2019-06-14,Hamlin Frank M.,0001606643,EVP & Chief Customer Officer,False,True,False,A,365232,0.0,367468,D
2019-06-14,2019-06-14,Hamlin Frank M.,0001606643,EVP & Chief Customer Officer,False,True,False,A,365232,0.0,732700,D
2019-06-14,2019-06-14,Hamlin Frank M.,0001606643,EVP & Chief Customer Officer,False,True,False,D,-115800,0.0,2236,D
2019-06-27,2019-06-25,Teffner Carrie W.,0001473684,,True,False,False,A,101084,0.0,137404,D
2019-06-27,2019-06-25,KELLY THOMAS N JR,0001196636,,True,False,False,A,101084,0.0,259684,D
2019-06-27,2019-06-25,Davis Jerome L,0001294199,,True,False,False,A,101084,0.0,343508,D
2019-06-27,2019-06-25,VRABECK KATHY P,0001093166,,True,False,False,A,101084,0.0,237308,D
2019-06-27,2019-06-25,Koonin Steven R,0001405614,,True,False,False,A,101084,0.0,238668,D
2019-06-27,2019-06-25,Dunn Lizabeth,0001775043,,True,False,False,A,101084,0.0,111876,D
2019-06-27,2019-06-25,Dunn Lizabeth,0001775043,,True,False,False,A,10792,0.0,10792,D
2019-06-27,2019-06-25,FERNANDEZ RAUL J,0001106627,,True,False,False,A,101084,0.0,111876,D
2019-06-27,2019-06-25,FERNANDEZ RAUL J,0001106627,,True,False,False,A,10792,0.0,10792,D
2019-06-27,2019-06-25,SZCZEPANSKI GERALD R,0001178515,,True,False,False,A,101084,0.0,302108,D
2019-06-27,2019-06-25,ZILAVY LAWRENCE S,0001176169,,True,False,False,A,101084,0.0,262348,D
2019-07-01,2019-07-01,Bell James A,0001622741,EVP & Chief Financial Officer,False,True,False,A,476192,0.0,476192,D
2019-07-01,2019-07-01,Bell James A,0001622741,EVP & Chief Financial Officer,False,True,False,A,476192,0.0,952384,D
2019-07-01,2019-07-01,Homeister Chris,0001587824,EVP & Chief Merch. Officer,False,True,False,A,476192,0.0,952384,D
2019-07-01,2019-07-01,Homeister Chris,0001587824,EVP & Chief Merch. Officer,False,True,False,A,476192,0.0,476192,D
2019-09-20,2019-09-18,FERNANDEZ RAUL J,0001106627,,True,False,False,P,21000,1.155,132876,D
2019-09-23,2019-09-20,Teffner Carrie W.,0001473684,,True,False,False,P,84472,1.1825,221876,D
2019-09-24,2019-09-23,SZCZEPANSKI GERALD R,0001178515,,True,False,False,P,160000,1.26,462108,D
2019-09-24,2019-09-24,FERNANDEZ RAUL J,0001106627,,True,False,False,P,19600,1.2675,152476,D
2019-09-24,2019-09-24,VRABECK KATHY P,0001093166,,True,False,False,P,80000,1.3225,317308,D
2019-09-30,2019-09-27,Dunn Lizabeth,0001775043,,True,False,False,P,20000,1.345,131876,D
2020-02-25,2019-12-03,DEMATTEO DANIEL A,0001166817,Executive Chairman,True,True,False,G,-10088,0.0,1487840,D
2020-02-25,2020-02-24,DEMATTEO DANIEL A,0001166817,Executive Chairman,True,True,False,F,-2368,1.01,1485472,D
2020-04-08,2020-03-09,DEMATTEO DANIEL A,0001166817,Executive Chairman,True,True,False,D,-117888,0.0,1367584,D
2020-04-08,2020-03-09,Kaufman Daniel,0001665514,Chief Transformation Officer,False,True,False,D,-187920,0.0,911392,D
2020-04-17,2020-04-15,Sherman George E Jr,0001574373,Chief Executive Officer,True,True,False,F,-286940,1.3175,4411048,D
2020-04-16,2020-04-15,Koonin Steven R,0001405614,,True,False,False,S,-137584,1.34,101084,D
2020-04-17,2020-04-17,Sherman George E Jr,0001574373,Chief Executive Officer,True,True,False,P,100000,1.13,4511048,D
2020-04-17,2020-04-17,Bell James A,0001622741,EVP & Chief Financial Officer,False,True,False,P,18000,1.25,970384,D
2020-05-12,2020-05-09,Kaufman Daniel,0001665514,Chief Transformation Officer,False,True,False,F,-106772,1.245,804620,D
2020-05-12,2020-05-09,DEMATTEO DANIEL A,0001166817,Executive Chairman,True,True,False,F,-55288,1.245,1312296,D
2020-06-11,2020-06-09,Hamlin Frank M.,0001606643,EVP & Chief Customer Officer,False,True,False,A,214596,0.0,947296,D
2020-06-11,2020-06-09,Hamlin Frank M.,0001606643,EVP & Chief Customer Officer,False,True,False,A,643788,0.0,1591084,D
2020-06-11,2020-06-09,Homeister Chris,0001587824,EVP & Chief Merch. Officer,False,True,False,A,278972,0.0,1231356,D
2020-06-11,2020-06-09,Homeister Chris,0001587824,EVP & Chief Merch. Officer,False,True,False,A,836916,0.0,2068272,D
2020-06-11,2020-06-09,Bell James A,0001622741,EVP & Chief Financial Officer,False,True,False,A,278972,0.0,1249356,D
2020-06-11,2020-06-09,Bell James A,0001622741,EVP & Chief Financial Officer,False,True,False,A,836916,0.0,2086272,D
2020-06-11,2020-06-09,Sherman George E Jr,0001574373,Chief Executive Officer,True,True,False,A,3701724,0.0,9446680,D
2020-06-11,2020-06-09,Sherman George E Jr,0001574373,Chief Executive Officer,True,True,False,A,1233908,0.0,5744956,D
2020-06-16,2020-06-12,Symancyk James Kevin,0001777178,,True,False,False,A,117156,0.0,149156,D
2020-06-16,2020-06-12,Symancyk James Kevin,0001777178,,True,False,False,A,32000,0.0,32000,D
2020-06-16,2020-06-12,Simon William S,0001349347,,True,False,False,A,117156,0.0,149156,D
2020-06-16,2020-06-12,Simon William S,0001349347,,True,False,False,A,32000,0.0,32000,D
2020-06-16,2020-06-12,Fils-Aime Reginald,0001810172,,True,False,False,A,117156,0.0,135008,D
2020-06-16,2020-06-12,Fils-Aime Reginald,0001810172,,True,False,False,A,17852,0.0,17852,D
2020-06-16,2020-06-12,VRABECK KATHY P,0001093166,,True,False,False,A,200840,0.0,518148,D
2020-06-16,2020-06-12,Teffner Carrie W.,0001473684,,True,False,False,A,117156,0.0,339032,D
2020-06-16,2020-06-12,FERNANDEZ RAUL J,0001106627,,True,False,False,A,117156,0.0,269632,D
2020-06-16,2020-06-12,Dunn Lizabeth,0001775043,,True,False,False,A,117156,0.0,249032,D
2020-06-16,2020-06-14,Hamlin Frank M.,0001606643,EVP & Chief Customer Officer,False,True,False,F,-29648,1.18,1561436,D
2020-06-18,2020-06-17,EVANS PAUL J.,0001538595,,True,False,False,A,117156,0.0,137156,D
2020-06-18,2020-06-17,Wolf Kurt James,0001693906,,True,False,False,A,117156,0.0,202756,D
2020-07-06,2020-07-01,Homeister Chris,0001587824,EVP & Chief Merch. Officer,False,True,False,F,-38652,1.11,2029620,D
2020-07-06,2020-07-01,Bell James A,0001622741,EVP & Chief Financial Officer,False,True,False,F,-38652,1.11,2047620,D
2020-12-21,2020-12-17,RC Ventures LLC,0001822844,,False,False,True,P,1881244,3.6925,32979644,I
2020-12-21,2020-12-18,RC Ventures LLC,0001822844,,False,False,True,P,1024356,3.9725,34004000,I
2020-12-21,2020-12-18,RC Ventures LLC,0001822844,,False,False,True,P,2000000,4.005,36004000,I
2021-01-14,2021-01-12,Wolf Kurt James,0001693906,,True,False,False,S,-640000,4.9975,444000,I
2021-01-14,2021-01-12,Wolf Kurt James,0001693906,,True,False,False,J,-542000,0.0,1084000,I
2021-01-14,2021-01-12,Wolf Kurt James,0001693906,,True,False,False,S,-2240000,4.9975,1554400,I
2021-01-15,2021-01-13,VRABECK KATHY P,0001093166,,True,False,False,S,-63776,7.6625,318148,D
2021-01-15,2021-01-13,VRABECK KATHY P,0001093166,,True,False,False,S,-136224,6.685,381924,D
2021-01-15,2021-01-13,FERNANDEZ RAUL J,0001106627,,True,False,False,S,-36540,8.26,233092,D
2021-01-15,2021-01-13,Dunn Lizabeth,0001775043,,True,False,False,S,-20000,7.835,229032,D
2021-01-14,2021-01-13,Wolf Kurt James,0001693906,,True,False,False,S,-280000,7.77,1274400,I
2021-01-14,2021-01-13,Wolf Kurt James,0001693906,,True,False,False,S,-80000,7.77,364000,I
2021-01-15,2021-01-14,FERNANDEZ RAUL J,0001106627,,True,False,False,S,-14000,10.025,219092,D
2021-01-15,2021-01-14,FERNANDEZ RAUL J,0001106627,,True,False,False,S,-29968,9.0125,189124,D
2021-01-15,2021-01-14,FERNANDEZ RAUL J,0001106627,,True,False,False,S,-57968,8.78,131156,D
2021-01-19,2021-01-15,FERNANDEZ RAUL J,0001106627,,True,False,False,S,-10000,9.52,117156,D
2021-01-19,2021-01-15,FERNANDEZ RAUL J,0001106627,,True,False,False,S,-4000,9.195,127156,D
2021-02-16,2021-02-11,Grube James,0001840480,,True,False,False,A,11604,0.0,11604,D
2021-02-16,2021-02-11,Attal Alain,0001840485,,True,False,False,A,11604,0.0,511604,D
2021-03-26,2021-03-01,Saadeh-Jajeh Diana,0001817439,"SVP, Interim CFO",False,True,False,A,11796,0.0,11796,D
2021-04-01,2021-03-30,Wolf Kurt James,0001693906,,True,False,False,J,-364000,0.0,0,I
2021-04-05,2021-04-01,Owens Jenna,0001853823,Chief Operating Officer,False,True,False,A,224764,0.0,224764,D
2021-04-14,2021-04-12,Sherman George E Jr,0001574373,Chief Executive Officer,True,True,False,D,-1342280,0.0,8104400,D
2021-04-14,2021-04-12,Sherman George E Jr,0001574373,Chief Executive Officer,True,True,False,D,-1006712,0.0,7097688,D
2021-04-14,2021-04-12,Homeister Chris,0001587824,EVP & Chief Merch. Officer,False,True,False,D,-476192,0.0,1553428,D
2021-04-16,2021-04-15,Sherman George E Jr,0001574373,Chief Executive Officer,True,True,False,F,-172340,39.11,6793300,D
2021-04-16,2021-04-15,Sherman George E Jr,0001574373,Chief Executive Officer,True,True,False,F,-132048,39.11,6965640,D
2021-04-20,2021-04-18,Sherman George E Jr,0001574373,Chief Executive Officer,True,True,False,D,-1233908,0.0,5559392,D
2021-06-21,2021-06-09,Xu Yang,0001868284,,True,False,False,A,4088,0.0,4088,D
2021-06-21,2021-06-09,Cheng Lawrence,0001868288,,True,False,False,A,4088,0.0,16088,D
2021-06-11,2021-06-09,Sherman George E Jr,0001574373,Chief Executive Officer,True,True,False,F,-485544,75.64,5073848,D
2021-06-11,2021-06-09,Grube James,0001840480,,True,False,False,A,4088,0.0,15692,D
2021-06-11,2021-06-09,Attal Alain,0001840485,,True,False,False,A,4088,0.0,515692,D
2021-06-24,2021-06-23,Grube James,0001840480,,True,False,False,S,-7600,54.445,8092,D
2021-07-06,2021-07-01,Furlong Matthew,0001870695,Chief Executive Officer,True,True,False,A,290712,0.0,0,D
2021-10-04,2021-10-01,Recupero Michael,0001873290,Chief Financial Officer,False,True,False,A,222384,0.0,222384,D
2021-10-04,2021-10-01,Saadeh-Jajeh Diana,0001817439,"SVP, Chief Accounting Officer",False,True,False,A,67436,0.0,79232,D
2022-03-03,2022-03-01,Saadeh-Jajeh Diana,0001817439,"SVP, Chief Accounting Officer",False,True,False,F,-960,29.755,78272,D
2022-03-23,2022-03-21,Cheng Lawrence,0001868288,,True,False,False,P,12000,24.115,32088,D
2022-03-23,2022-03-21,Cheng Lawrence,0001868288,,True,False,False,P,4000,23.4975,20088,D
2022-03-23,2022-03-22,Saadeh-Jajeh Diana,0001817439,"SVP, Chief Accounting Officer",False,True,False,S,-2972,31.25,75300,D
2022-03-22,2022-03-22,RC Ventures LLC,0001822844,,False,False,True,P,66112,24.5825,36098240,I
2022-03-22,2022-03-22,RC Ventures LLC,0001822844,,False,False,True,P,31248,24.8525,36129488,I
2022-03-22,2022-03-22,RC Ventures LLC,0001822844,,False,False,True,P,59520,25.0975,36189008,I
2022-03-22,2022-03-22,RC Ventures LLC,0001822844,,False,False,True,P,31600,27.07,36404000,I
2022-03-22,2022-03-22,RC Ventures LLC,0001822844,,False,False,True,P,25044,25.565,36294524,I
2022-03-22,2022-03-22,RC Ventures LLC,0001822844,,False,False,True,P,124,25.97,36294648,I
2022-03-22,2022-03-22,RC Ventures LLC,0001822844,,False,False,True,P,12676,26.0825,36307324,I
2022-03-22,2022-03-22,RC Ventures LLC,0001822844,,False,False,True,P,35340,26.36,36342664,I
2022-03-22,2022-03-22,RC Ventures LLC,0001822844,,False,False,True,P,14136,26.6375,36356800,I
2022-03-22,2022-03-22,RC Ventures LLC,0001822844,,False,False,True,P,15600,26.815,36372400,I
2022-03-22,2022-03-22,RC Ventures LLC,0001822844,,False,False,True,P,26936,24.38,36032128,I
2022-03-22,2022-03-22,RC Ventures LLC,0001822844,,False,False,True,P,1192,24.2125,36005192,I
2022-03-22,2022-03-22,RC Ventures LLC,0001822844,,False,False,True,P,80472,25.3425,36269480,I
2022-03-24,2022-03-24,Attal Alain,0001840485,,True,False,False,P,6000,32.4775,521692,D
2022-06-16,2022-06-15,Attal Alain,0001840485,,True,False,False,A,7000,28.58,528692,D
2022-06-16,2022-06-15,Grube James,0001840480,,True,False,False,A,7000,28.58,15092,D
2022-06-16,2022-06-15,Xu Yang,0001868284,,True,False,False,A,7000,28.58,11088,D
2022-06-16,2022-06-15,Cheng Lawrence,0001868288,,True,False,False,A,7000,28.58,39088,D
2022-07-06,2022-07-01,Furlong Matthew,0001870695,Chief Executive Officer,True,True,False,F,-6336,30.855,284376,D
2022-07-05,2022-07-01,Patel Nir Vinay,0001930653,Chief Operating Officer,False,True,False,A,450708,0.0,450708,D
2022-07-05,2022-07-01,Patel Nir Vinay,0001930653,Chief Operating Officer,False,True,False,A,676060,0.0,1126768,D
2022-07-12,2022-07-11,Saadeh-Jajeh Diana,0001817439,Chief Financial Officer,False,True,False,A,30924,0.0,106224,D
2022-10-04,2022-10-03,Saadeh-Jajeh Diana,0001817439,Chief Financial Officer,False,True,False,F,-1347,24.85,104877,D
2023-03-03,2023-03-01,Saadeh-Jajeh Diana,0001817439,Chief Financial Officer,False,True,False,F,-955,18.15,103922,D
2023-03-31,2023-03-29,Cheng Lawrence,0001868288,,True,False,False,P,5000,22.8,37088,I
2023-06-13,2023-06-09,Cohen Ryan,0001767470,Executive Chairman,True,True,True,P,190638,22.91,36847842,I
2023-06-13,2023-06-09,Cohen Ryan,0001767470,Executive Chairman,True,True,True,P,253204,22.25,36657204,I
2023-06-12,2023-06-09,Cheng Lawrence,0001868288,,True,False,False,P,5000,22.38,42088,I
2023-06-09,2023-06-09,Attal Alain,0001840485,,True,False,False,P,10000,22.4,538692,D
2023-06-13,2023-06-12,Robinson Mark Haymond,0001981001,General Manager,False,True,False,A,9300,0.0,85996,D
2023-06-20,2023-06-15,Xu Yang,0001868284,,True,False,False,A,8772,22.8,19860,D
2023-06-20,2023-06-15,Grube James,0001840480,,True,False,False,A,8772,22.8,23864,D
2023-06-20,2023-06-15,Cheng Lawrence,0001868288,,True,False,False,A,8772,22.8,15772,D
2023-06-20,2023-06-15,Attal Alain,0001840485,,True,False,False,A,8772,22.8,547464,D
2023-07-06,2023-07-05,Robinson Mark Haymond,0001981001,General Manager,False,True,False,S,-433,24.48,85563,D
2023-07-10,2023-07-06,Patel Nir Vinay,0001930653,Chief Operating Officer,False,True,False,S,-20149,23.27,1106619,D
2023-07-07,2023-07-06,Saadeh-Jajeh Diana,0001817439,Chief Financial Officer,False,True,False,S,-10484,23.27,93438,D
2023-07-10,2023-07-10,Patel Nir Vinay,0001930653,Chief Operating Officer,False,True,False,S,-101924,22.44,1004695,D
2023-09-11,2023-09-08,Cheng Lawrence,0001868288,,True,False,False,P,4768,17.64,53856,I
2023-09-11,2023-09-08,Attal Alain,0001840485,,True,False,False,P,15000,17.78,562464,D
2023-09-11,2023-09-11,Cheng Lawrence,0001868288,,True,False,False,P,1232,17.71,55088,I
2023-10-04,2023-10-02,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-4220,15.41,81343,D
2023-10-04,2023-10-02,Moore Daniel William,0001990547,PAO and Interim PFO,False,True,False,S,-686,15.41,17307,D
2023-10-13,2023-10-12,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-11966,15.48,69377,D
2023-11-03,2023-11-01,Moore Daniel William,0001990547,PAO and Interim PFO,False,True,False,A,6641,15.06,23948,D
2024-01-08,2024-01-02,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,F,-690,17.53,68687,D
2024-01-08,2024-01-02,Moore Daniel William,0001990547,PAO and Interim PFO,False,True,False,F,-985,17.53,22963,D
2024-04-03,2024-04-02,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-4379,11.61,64308,D
2024-04-03,2024-04-02,Moore Daniel William,0001990547,PFO and PAO,False,True,False,S,-1052,11.61,21911,D
2024-04-10,2024-04-08,Moore Daniel William,0001990547,PFO and PAO,False,True,False,S,-526,11.25,21385,D
2024-04-09,2024-04-08,Cheng Lawrence,0001868288,,True,False,False,P,4829,11.22,59917,I
2024-04-09,2024-04-08,Cheng Lawrence,0001868288,,True,False,False,P,500,11.22,65088,I
2024-04-09,2024-04-08,Cheng Lawrence,0001868288,,True,False,False,P,313,11.21,64588,I
2024-04-09,2024-04-08,Cheng Lawrence,0001868288,,True,False,False,P,4358,11.23,64275,I
2024-04-24,2024-04-23,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-13471,10.16,50837,D
2024-04-25,2024-04-24,Moore Daniel William,0001990547,PFO and PAO,False,True,False,S,-7779,10.2,13606,D
2024-05-07,2024-05-06,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-214,14.51,50623,D
2024-06-14,2024-06-13,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-2215,26.33,48408,D
2024-07-03,2024-07-01,Moore Daniel William,0001990547,PFO and PAO,False,True,False,A,21152,25.53,39655,D
2024-07-03,2024-07-01,Moore Daniel William,0001990547,PFO and PAO,False,True,False,A,4897,25.53,18503,D
2024-07-03,2024-07-01,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,A,11751,25.53,60159,D
2024-07-03,2024-07-02,Moore Daniel William,0001990547,PFO and PAO,False,True,False,S,-403,23.43,39252,D
2024-07-03,2024-07-02,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-565,23.43,59594,D
2024-07-09,2024-07-08,Cheng Lawrence,0001868288,,True,False,False,P,4140,24.85,69228,I
2024-10-03,2024-10-02,Moore Daniel William,0001990547,PFO and PAO,False,True,False,S,-1972,21.96,37280,D
2024-10-03,2024-10-02,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-4667,21.96,54927,D
2024-10-10,2024-10-07,Moore Daniel William,0001990547,PFO and PAO,False,True,False,S,-2376,21.5,34904,D
2024-10-11,2024-10-10,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-11000,20.82,43927,D
2024-10-15,2024-10-11,Moore Daniel William,0001990547,PFO and PAO,False,True,False,S,-2624,21.0,32280,D
2025-01-06,2025-01-03,Moore Daniel William,0001990547,PFO and PAO,False,True,False,S,-895,31.07,31385,D
2025-01-06,2025-01-03,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-1577,31.07,42350,D
2025-04-04,2025-04-02,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-4687,22.53,37663,D
2025-04-04,2025-04-02,Moore Daniel William,0001990547,PFO and PAO,False,True,False,S,-1608,22.53,29777,D
2025-04-07,2025-04-03,Cheng Lawrence,0001868288,,True,False,False,P,5000,21.54,83000,I
2025-04-07,2025-04-03,Cohen Ryan,0001767470,"President, CEO and Chairman",True,True,False,P,500000,21.55,37347842,D
2025-04-10,2025-04-10,Attal Alain,0001840485,,True,False,False,P,10000,25.75,572464,D
2025-07-01,2025-06-30,Grube James,0001840480,,True,False,False,P,5575,23.71,29439,D
2025-07-03,2025-07-01,Moore Daniel William,0001990547,PFO and PAO,False,True,False,A,19843,27.34,49620,D
2025-07-03,2025-07-01,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,A,91442,27.34,129105,D
2025-07-03,2025-07-02,Moore Daniel William,0001990547,PFO and PAO,False,True,False,S,-721,23.95,48899,D
2025-07-03,2025-07-02,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-1269,23.95,127836,D
2025-07-25,2025-07-23,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-11055,24.18,116781,D
2025-07-25,2025-07-24,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-30,23.81,116751,D
2025-08-12,2025-08-11,Moore Daniel William,0001990547,PFO and PAO,False,True,False,A,71060,23.22,119959,D
2025-09-03,2025-09-02,Moore Daniel William,0001990547,PFO and PAO,False,True,False,S,-830,22.68,119129,D
2025-10-02,2025-10-02,Moore Daniel William,0001990547,PFO and PAO,False,True,False,S,-6509,27.58,112620,D
2025-10-02,2025-10-02,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-4449,27.58,112302,D
2025-12-10,2025-12-09,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,A,9561,21.84,121863,D
2025-12-29,2025-12-23,Moore Daniel William,0001990547,PFO and PAO,False,True,False,A,1081,21.38,113701,D
2025-12-29,2025-12-23,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,A,967,21.38,122830,D
2026-01-06,2026-01-02,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-5475,20.4386,117355,D
2026-01-06,2026-01-02,Moore Daniel William,0001990547,PFO and PAO,False,True,False,S,-5477,20.4386,108224,D
2026-01-13,2026-01-12,Robinson Mark Haymond,0001981001,General Counsel and Secretary,False,True,False,S,-12200,21.0039,105155,D
2026-01-22,2026-01-20,Cohen Ryan,0001767470,"President, CEO and Chairman",True,True,False,P,500000,21.1174,37847842,D
2026-01-20,2026-01-20,Attal Alain,0001840485,,True,False,False,P,12000,20.8998,584464,D
2026-01-22,2026-01-21,Cohen Ryan,0001767470,"President, CEO and Chairman",True,True,False,P,500000,21.601,38347842,D
